address,city,state,postal_code,latitude,longitude,brand,cheap,fresh,variety,friendly,city_state,state_full_name
1300 Montgomery Hwy,Vestavia Hills,AL,35216,33.423277,-86.796829,walmart,4,2,3,4,"Vestavia Hills, AL",Alabama
18600 Eagle River Rd,Eagle River,AK,99577,61.3090829,-149.53554484777845,walmart,4,2,3,4,"Eagle River, AK",Alaska
537 Johansen Expy,Fairbanks,AK,99701,64.8564744,-147.6897416634194,walmart,4,2,3,4,"Fairbanks, AK",Alaska
10096 Kenai Spur Hwy,Kenai,AK,99611,60.5641808,-151.2239829,walmart,4,2,3,4,"Kenai, AK",Alaska
4230 Don King Rd,Ketchikan,AK,99901,55.37550855,-131.72040306722596,walmart,4,2,3,4,"Ketchikan, AK",Alaska
2911 Mill Bay Rd,Kodiak,AK,99615,57.8123723,-152.3650477,walmart,4,2,3,4,"Kodiak, AK",Alaska
1350 S Seward Meridian Pkwy,Wasilla,AK,99654,61.5688011,-149.36509711402294,walmart,4,2,3,4,"Wasilla, AK",Alaska
4435 W Anthem Way,Anthem,AZ,85086,33.8594519,-112.129,walmart,4,2,3,4,"Anthem, AZ",Arizona
2555 W Apache Trl,Apache Junction,AZ,85120,33.4136489,-111.574773,walmart,4,2,3,4,"Apache Junction, AZ",Arizona
13055 W Rancho Santa Fe Blvd,Avondale,AZ,85392,33.459130900000005,-112.3380283421498,walmart,4,2,3,4,"Avondale, AZ",Arizona
201 S Prickly Pear Ave,Benson,AZ,85602,31.9687586,-110.31423573785573,walmart,4,2,3,4,"Benson, AZ",Arizona
1060 S Watson Rd,Buckeye,AZ,85326,33.4371339,-112.559779,walmart,4,2,3,4,"Buckeye, AZ",Arizona
2840 Highway 95,Bullhead City,AZ,86442,35.082746813209,-114.59704912709718,walmart,4,2,3,4,"Bullhead City, AZ",Arizona
1741 E Florence Blvd,Casa Grande,AZ,85122,32.87726075,-111.71226571895512,walmart,4,2,3,4,"Casa Grande, AZ",Arizona
34399 N Cave Creek Rd,Cave Creek,AZ,85331,33.796669249999994,-111.96225319599726,walmart,4,2,3,4,"Cave Creek, AZ",Arizona
100 South Ragus Rd,Claypool,AZ,85532,33.41263695,-110.83574874541372,walmart,4,2,3,4,"Claypool, AZ",Arizona
1695 N Arizona Blvd,Coolidge,AZ,85128,33.0002654,-111.52021253208216,walmart,4,2,3,4,"Coolidge, AZ",Arizona
12900 W Thunderbird Rd,El Mirage,AZ,85335,33.6104083,-112.33634850321792,walmart,4,2,3,4,"El Mirage, AZ",Arizona
3396 Stockton Hill Rd,Kingman,AZ,86409,35.222558500000005,-114.03276864943732,walmart,4,2,3,4,"Kingman, AZ",Arizona
8280 N Cortaro Rd,Tucson,AZ,85743,32.3565599,-111.0900662,walmart,4,2,3,4,"Tucson, AZ",Arizona
41650 W Maricopa Casa Grande Hwy,Maricopa,AZ,85138,33.0387838,-112.0145895,walmart,4,2,3,4,"Maricopa, AZ",Arizona
100 W Riverside Dr,Parker,AZ,85344,34.1525717,-114.2840198,walmart,4,2,3,4,"Parker, AZ",Arizona
300 N Beeline Hwy,Payson,AZ,85541,34.2444793,-111.3250819,walmart,4,2,3,4,"Payson, AZ",Arizona
3450 N Glassford Hill Rd,Prescott Valley,AZ,86314,34.592452,-112.341401,walmart,4,2,3,4,"Prescott Valley, AZ",Arizona
21055 E Rittenhouse Rd,Queen Creek,AZ,85142,33.2508664,-111.629312,walmart,4,2,3,4,"Queen Creek, AZ",Arizona
755 S 20th Ave,Safford,AZ,85546,32.8327592,-109.73011210927802,walmart,4,2,3,4,"Safford, AZ",Arizona
18680 S Nogales Hwy,Sahuarita,AZ,85614,31.9118105,-110.982197,walmart,4,2,3,4,"Sahuarita, AZ",Arizona
1725 W Hunt Hwy,San Tan Valley,AZ,85143,33.1760462,-111.5838472,walmart,4,2,3,4,"San Tan Valley, AZ",Arizona
5401 S White Mountain Rd,Show Low,AZ,85901,34.20050139546132,-110.01842842872426,walmart,4,2,3,4,"Show Low, AZ",Arizona
367 W Cherry St,Alma,AR,72921,35.4790744,-94.2288075159572,walmart,4,2,3,4,"Alma, AR",Arkansas
3150 Harrison St,Batesville,AR,72501,35.76262815,-91.61411488931157,walmart,4,2,3,4,"Batesville, AR",Arkansas
2003 W Center St,Beebe,AR,72012,35.06560905,-91.90532612102044,walmart,4,2,3,4,"Beebe, AR",Arkansas
1000 W Trimble Ave,Berryville,AR,72616,36.376273,-93.5870153,walmart,4,2,3,4,"Berryville, AR",Arkansas
1400 East Main St,Booneville,AR,72927,35.13964145,-93.90270563926036,walmart,4,2,3,4,"Booneville, AR",Arkansas
400 Bryant Ave,Bryant,AR,72022,34.6241335,-92.49445450836453,walmart,4,2,3,4,"Bryant, AR",Arkansas
950 California Ave Sw,Camden,AR,71701,33.56720375,-92.83689260127466,walmart,4,2,3,4,"Camden, AR",Arkansas
1800 E Centerton Blvd,Centerton,AR,72712,36.35887345,-94.25305902247118,walmart,4,2,3,4,"Centerton, AR",Arkansas
230 Market St.,Clarksville,AR,72830,35.4486727,-93.46056608046472,walmart,4,2,3,4,"Clarksville, AR",Arkansas
910 Unity Rd,Crossett,AR,71635,33.13622955,-91.942026289618,walmart,4,2,3,4,"Crossett, AR",Arkansas
1172 N State Highway 7,Dardanelle,AR,72834,35.217913,-93.16641664509476,walmart,4,2,3,4,"Dardanelle, AR",Arkansas
926 E Collin Raye Dr,De Queen,AR,71832,34.043471,-94.319058,walmart,4,2,3,4,"De Queen, AR",Arkansas
2730 N West Ave,El Dorado,AR,71730,33.2420091,-92.6686538,walmart,4,2,3,4,"El Dorado, AR",Arkansas
367 W Main St,Farmington,AR,72730,36.03672865,-94.2562648938703,walmart,4,2,3,4,"Farmington, AR",Arkansas
168 Walmart Dr,Flippin,AR,72634,36.2753237,-92.6015807,walmart,4,2,3,4,"Flippin, AR",Arkansas
75 South Broadview,Greenbrier,AR,72058,35.2310569,-92.3880146,walmart,4,2,3,4,"Greenbrier, AR",Arkansas
551 Liberty Dr,Greenwood,AR,72936,35.2206522,-94.2969827,walmart,4,2,3,4,"Greenwood, AR",Arkansas
602 Shelia Street,Helena-West Helena,AR,72390,34.5555728,-90.6506285,walmart,4,2,3,4,"Helena-West Helena, AR",Arkansas
2400 N Hervey St,Hope,AR,71801,33.6807323,-93.61473283698469,walmart,4,2,3,4,"Hope, AR",Arkansas
2000 John Harden Dr,Jacksonville,AR,72076,34.885098,-92.11255,walmart,4,2,3,4,"Jacksonville, AR",Arkansas
322 Brownsville Loop,Lonoke,AR,72086,34.8055936,-91.8940858,walmart,4,2,3,4,"Lonoke, AR",Arkansas
1910 Martin Luther King Blvd,Malvern,AR,72104,34.3706113,-92.8202319,walmart,4,2,3,4,"Malvern, AR",Arkansas
409 Sylamore Ave,Mountain View,AR,72560,35.867227,-92.101796,walmart,4,2,3,4,"Mountain View, AR",Arkansas
1710 S 4th St,Nashville,AR,71852,33.9253432,-93.85745265033246,walmart,4,2,3,4,"Nashville, AR",Arkansas
2720 W Keiser Ave,Osceola,AR,72370,35.6999918,-90.0126791,walmart,4,2,3,4,"Osceola, AR",Arkansas
1516 N 18th St,Ozark,AR,72949,35.5037192,-93.84386085,walmart,4,2,3,4,"Ozark, AR",Arkansas
240 Slack Street,Pea Ridge,AR,72751,36.44328585,-94.1191730774797,walmart,4,2,3,4,"Pea Ridge, AR",Arkansas
1308 S Rock St,Sheridan,AR,72150,34.291307200000006,-92.39709359096356,walmart,4,2,3,4,"Sheridan, AR",Arkansas
406 E 22nd St,Stuttgart,AR,72160,34.4770477,-91.54907727382268,walmart,4,2,3,4,"Stuttgart, AR",Arkansas
133 Arkansas Blvd,Texarkana,AR,71854,33.4621617,-94.0398851925036,walmart,4,2,3,4,"Texarkana, AR",Arkansas
512 Industrial Park Dr,Trumann,AR,72472,35.68942888590604,-90.52604608724832,walmart,4,2,3,4,"Trumann, AR",Arkansas
2214 Fayetteville Rd,Van Buren,AR,72956,35.468202,-94.356199,walmart,4,2,3,4,"Van Buren, AR",Arkansas
798 W Service Rd,West Memphis,AR,72301,35.1654258,-90.20015444571388,walmart,4,2,3,4,"West Memphis, AR",Arkansas
7011 Main St,American Canyon,CA,94503,38.1831098,-122.25260305168808,walmart,4,2,3,4,"American Canyon, CA",California
5000 Rhonda Rd,Anderson,CA,96007,40.4325397,-122.2876348,walmart,4,2,3,4,"Anderson, CA",California
4893 Lone Tree Way,Antioch,CA,94531,37.9632363,-121.7610152,walmart,4,2,3,4,"Antioch, CA",California
20251 Hwy 18,Apple Valley,CA,92307,34.5260222,-117.2232655,walmart,4,2,3,4,"Apple Valley, CA",California
800 Commerce Ave,Atwater,CA,95301,37.3403144,-120.60925586326022,walmart,4,2,3,4,"Atwater, CA",California
3250 Big Dalton Ave,Baldwin Park,CA,91706,34.071943,-117.963494,walmart,4,2,3,4,"Baldwin Park, CA",California
301 Montara Rd,Barstow,CA,92311,34.884675900000005,-116.99201861500396,walmart,4,2,3,4,"Barstow, CA",California
1540 E 2nd St,Beaumont,CA,92223,33.9227132,-116.952181,walmart,4,2,3,4,"Beaumont, CA",California
250 Wildcat Dr,Brawley,CA,92227,32.962431,-115.545833,walmart,4,2,3,4,"Brawley, CA",California
2595 E Imperial Hwy,Brea,CA,92821,33.9135729,-117.8645249,walmart,4,2,3,4,"Brea, CA",California
2540 Rockwood Ave,Calexico,CA,92231,32.6972922,-115.496647,walmart,4,2,3,4,"Calexico, CA",California
275 West Ventura Blvd,Camarillo,CA,93010,34.2173,-119.0746,walmart,4,2,3,4,"Camarillo, CA",California
6005 Madison Ave,Carmichael,CA,95608,38.6625991,-121.3249,walmart,4,2,3,4,"Carmichael, CA",California
20226 Avalon Blvd,Carson,CA,90746,33.8483863,-118.263479,walmart,4,2,3,4,"Carson, CA",California
3960 Mitchell Rd,Ceres,CA,95307,37.6093042,-120.9386893,walmart,4,2,3,4,"Ceres, CA",California
12701 Towne Center Dr,Cerritos,CA,90703,33.872522700000005,-118.06167213356962,walmart,4,2,3,4,"Cerritos, CA",California
2044 Forest Ave,Chico,CA,95928,39.72336795,-121.804990192268,walmart,4,2,3,4,"Chico, CA",California
3943 Grand Ave,Chino,CA,91710,33.99523525,-117.71930252448831,walmart,4,2,3,4,"Chino, CA",California
17150 Gale Ave,City Of Industry,CA,91745,33.9984243,-117.9323870254521,walmart,4,2,3,4,"City Of Industry, CA",California
15960 Dam Rd,Clearlake,CA,95422,38.931544,-122.61637592377372,walmart,4,2,3,4,"Clearlake, CA",California
83053 Avenue 48,Coachella,CA,92236,33.698775999999995,-116.2151857,walmart,4,2,3,4,"Coachella, CA",California
1120 S Mount Vernon Ave,Colton,CA,92324,34.0547489,-117.3090834,walmart,4,2,3,4,"Colton, CA",California
2100 N Long Beach Blvd,Compton,CA,90221,33.90977496969697,-118.20876918181818,walmart,4,2,3,4,"Compton, CA",California
1275 N Azusa Ave,Covina,CA,91722,34.102622,-117.909601,walmart,4,2,3,4,"Covina, CA",California
530 Woollomes Ave,Delano,CA,93215,35.7434885,-119.2484396,walmart,4,2,3,4,"Delano, CA",California
770 W El Monte Way,Dinuba,CA,93618,36.5431074,-119.40228034510662,walmart,4,2,3,4,"Dinuba, CA",California
235 E Dorset Dr,Dixon,CA,95620,38.4726398,-121.818594,walmart,4,2,3,4,"Dixon, CA",California
1600 Mountain Ave,Duarte,CA,91010,34.13396025,-117.9839534837723,walmart,4,2,3,4,"Duarte, CA",California
2150 N Waterman Ave,El Centro,CA,92243,32.8126811,-115.576934,walmart,4,2,3,4,"El Centro, CA",California
1550 Leucadia Blvd,Encinitas,CA,92024,33.0691844,-117.266312,walmart,4,2,3,4,"Encinitas, CA",California
2701 N Texas St,Fairfield,CA,94533,38.2787227,-122.0348419,walmart,4,2,3,4,"Fairfield, CA",California
1018 Riley St,Folsom,CA,95630,38.6683603,-121.1675262,walmart,4,2,3,4,"Folsom, CA",California
17251 Foothill Blvd,Fontana,CA,92335,34.1057132,-117.42815235,walmart,4,2,3,4,"Fontana, CA",California
26502 Towne Centre Dr,Foothill Ranch,CA,92610,33.68361358599278,-117.6708111724822,walmart,4,2,3,4,"Foothill Ranch, CA",California
10470 Twin Cities Rd,Galt,CA,95632,38.289653,-121.304762,walmart,4,2,3,4,"Galt, CA",California
7150 Camino Arroyo,Gilroy,CA,95020,37.0092649,-121.5520477,walmart,4,2,3,4,"Gilroy, CA",California
4080 Douglas Blvd,Granite Bay,CA,95746,38.7420912,-121.2250132,walmart,4,2,3,4,"Granite Bay, CA",California
250 S 12th Ave,Hanford,CA,93230,36.3180824,-119.6730769,walmart,4,2,3,4,"Hanford, CA",California
14441 Inglewood Ave,Hawthorne,CA,90250,33.90022865,-118.36241504511264,walmart,4,2,3,4,"Hawthorne, CA",California
13401 Main St,Hesperia,CA,92345,34.42417825,-117.37013995483994,walmart,4,2,3,4,"Hesperia, CA",California
4210 Highland Ave,Highland,CA,92346,34.13762725,-117.19488926950233,walmart,4,2,3,4,"Highland, CA",California
10355 Wicklow Way,Jackson,CA,95642,38.35789105,-120.8062201193434,walmart,4,2,3,4,"Jackson, CA",California
8844 Limonite Ave,Jurupa Valley,CA,92509,33.9743423,-117.47673757188863,walmart,4,2,3,4,"Jurupa Valley, CA",California
14061 W. Whitesbridge Avenue,Kerman,CA,93630,36.7325642,-120.0441617936317,walmart,4,2,3,4,"Kerman, CA",California
14865 Telegraph Road,La Mirada,CA,90638,33.918482,-118.0135906,walmart,4,2,3,4,"La Mirada, CA",California
5420 La Palma Ave,La Palma,CA,90623,33.845619,-118.038726,walmart,4,2,3,4,"La Palma, CA",California
1425 N Hacienda Blvd,La Puente,CA,91744,34.0471887,-117.949791,walmart,4,2,3,4,"La Puente, CA",California
27470 Alicia Pkwy,Laguna Niguel,CA,92677,33.5634825,-117.7130818700054,walmart,4,2,3,4,"Laguna Niguel, CA",California
29260 Central Ave,Lake Elsinore,CA,92532,33.694654258290264,-117.33448616110807,walmart,4,2,3,4,"Lake Elsinore, CA",California
2770 Carson St,Lakewood,CA,90712,33.8307507,-118.1586865,walmart,4,2,3,4,"Lakewood, CA",California
255 Lincoln Blvd,Lincoln,CA,95648,38.88852655,-121.29184114020362,walmart,4,2,3,4,"Lincoln, CA",California
2700 Las Positas Rd,Livermore,CA,94551,37.69924455,-121.76798754384878,walmart,4,2,3,4,"Livermore, CA",California
1601 S Lower Sacramento Rd,Lodi,CA,95242,38.11314022703306,-121.30656981436331,walmart,4,2,3,4,"Lodi, CA",California
25755 Barton Rd,Loma Linda,CA,92354,34.047122,-117.242268,walmart,4,2,3,4,"Loma Linda, CA",California
701 W Central Ave,Lompoc,CA,93436,34.66288855,-120.46542552016852,walmart,4,2,3,4,"Lompoc, CA",California
1575 West Pacheco Blvd,Los Banos,CA,93635,37.05403435,-120.87909337365744,walmart,4,2,3,4,"Los Banos, CA",California
1977 W Cleveland Ave,Madera,CA,93637,36.97580120000001,-120.08059787556276,walmart,4,2,3,4,"Madera, CA",California
1205 S Main St,Manteca,CA,95337,37.7850032,-121.2190326,walmart,4,2,3,4,"Manteca, CA",California
150 Beach Rd,Marina,CA,93933,36.6930817,-121.8005432,walmart,4,2,3,4,"Marina, CA",California
1021 Arnold Dr,Martinez,CA,94553,37.99689955,-122.10950102857106,walmart,4,2,3,4,"Martinez, CA",California
1131 N Beale Rd,Marysville,CA,95901,39.1268162,-121.5751653,walmart,4,2,3,4,"Marysville, CA",California
3055 Loughborough Dr,Merced,CA,95348,37.3182225,-120.5015453,walmart,4,2,3,4,"Merced, CA",California
301 Ranch Dr,Milpitas,CA,95035,37.43166574999999,-121.92113060891212,walmart,4,2,3,4,"Milpitas, CA",California
12721 Moreno Beach Dr,Moreno Valley,CA,92555,33.93577165,-117.1819020034864,walmart,4,2,3,4,"Moreno Valley, CA",California
170 Cochrane Plz,Morgan Hill,CA,95037,37.15042465,-121.65419817626896,walmart,4,2,3,4,"Morgan Hill, CA",California
600 Showers Dr,Mountain View,CA,94040,37.40082285,-122.1096709048282,walmart,4,2,3,4,"Mountain View, CA",California
41200 Murrieta Hot Springs Rd,Murrieta,CA,92562,33.55262725,-117.19273209209835,walmart,4,2,3,4,"Murrieta, CA",California
681 Lincoln Ave,Napa,CA,94558,38.30903365,-122.28328590734844,walmart,4,2,3,4,"Napa, CA",California
4675 Watt Ave,North Highlands,CA,95660,38.6493619,-121.3861825,walmart,4,2,3,4,"North Highlands, CA",California
1333 N Mountain Ave,Ontario,CA,91762,34.08249865,-117.67248029276604,walmart,4,2,3,4,"Ontario, CA",California
2300 N Tustin St,Orange,CA,92865,33.8275922,-117.838414,walmart,4,2,3,4,"Orange, CA",California
8961 Greenback Ln,Orangevale,CA,95662,38.6792924,-121.22256202049172,walmart,4,2,3,4,"Orangevale, CA",California
465 Cal Oak Rd,Oroville,CA,95965,39.4900193,-121.5710443,walmart,4,2,3,4,"Oroville, CA",California
5601 E Ramon Rd,Palm Springs,CA,92264,33.81313275,-116.48688240214383,walmart,4,2,3,4,"Palm Springs, CA",California
14501 Lakewood Blvd,Paramount,CA,90723,33.902646149999995,-118.14535715550382,walmart,4,2,3,4,"Paramount, CA",California
180 Niblick Rd,Paso Robles,CA,93446,35.6124346,-120.68170817156816,walmart,4,2,3,4,"Paso Robles, CA",California
1030 Sperry Ave,Patterson,CA,95363,37.4622593,-121.14274272111064,walmart,4,2,3,4,"Patterson, CA",California
1800 N Perris Blvd,Perris,CA,92571,33.8062194,-117.2289821,walmart,4,2,3,4,"Perris, CA",California
8500 Washington Blvd,Pico Rivera,CA,90660,33.9840109,-118.1029735508196,walmart,4,2,3,4,"Pico Rivera, CA",California
2203 Loveridge Rd,Pittsburg,CA,94565,38.0089894,-121.868591,walmart,4,2,3,4,"Pittsburg, CA",California
4300 Missouri Flat Rd,Placerville,CA,95667,38.704024,-120.8290516,walmart,4,2,3,4,"Placerville, CA",California
19821 Rinaldi St,Porter Ranch,CA,91326,34.277512,-118.566867786694,walmart,4,2,3,4,"Porter Ranch, CA",California
1250 W Henderson Ave,Porterville,CA,93257,36.08335885,-119.04526687878686,walmart,4,2,3,4,"Porterville, CA",California
13425 Community Rd,Poway,CA,92064,32.9597371,-117.038132,walmart,4,2,3,4,"Poway, CA",California
10655 Folsom Blvd,Rancho Cordova,CA,95670,38.5961282,-121.2918143,walmart,4,2,3,4,"Rancho Cordova, CA",California
12549 Foothill Blvd,Rancho Cucamonga,CA,91739,34.10341815,-117.53156373989192,walmart,4,2,3,4,"Rancho Cucamonga, CA",California
30491 Avenida De Las Flores,Rancho Santa Margarita,CA,92688,33.65569687779104,-117.5827638055224,walmart,4,2,3,4,"Rancho Santa Margarita, CA",California
608 Luther Road,Red Bluff,CA,96080,40.1634273,-122.234501,walmart,4,2,3,4,"Red Bluff, CA",California
1515 Dana Dr,Redding,CA,96003,40.5843986,-122.3438478,walmart,4,2,3,4,"Redding, CA",California
2050 W Redlands Blvd,Redlands,CA,92373,34.0652836,-117.2221604,walmart,4,2,3,4,"Redlands, CA",California
1400 Hilltop Mall Rd,Richmond,CA,94806,37.9799,-122.3284,walmart,4,2,3,4,"Richmond, CA",California
201 E Bowman Rd,Ridgecrest,CA,93555,35.606589150000005,-117.66694345182653,walmart,4,2,3,4,"Ridgecrest, CA",California
1827 Walnut Grove Ave,Rosemead,CA,91770,34.050394,-118.085476,walmart,4,2,3,4,"Rosemead, CA",California
4001 Hallmark Pkwy,San Bernardino,CA,92407,34.1653946,-117.33617005989716,walmart,4,2,3,4,"San Bernardino, CA",California
951 Avenida Pico,San Clemente,CA,92673,33.455681850000005,-117.6061446234119,walmart,4,2,3,4,"San Clemente, CA",California
1861 S San Jacinto Ave,San Jacinto,CA,92583,33.7648838,-116.9587788,walmart,4,2,3,4,"San Jacinto, CA",California
732 Center Dr,San Marcos,CA,92069,33.1357328,-117.1234722,walmart,4,2,3,4,"San Marcos, CA",California
9100 Alcosta Blvd,San Ramon,CA,94583,37.72927815,-121.92920330225904,walmart,4,2,3,4,"San Ramon, CA",California
2761 Jensen Ave,Sanger,CA,93657,36.705629,-119.5772021,walmart,4,2,3,4,"Sanger, CA",California
3255 Mission College Blvd,Santa Clara,CA,95054,37.3900614,-121.98545659866566,walmart,4,2,3,4,"Santa Clara, CA",California
13310 Telegraph Rd,Santa Fe Springs,CA,90670,33.940766,-118.049799,walmart,4,2,3,4,"Santa Fe Springs, CA",California
170 Town Center Parkway,Santee,CA,92071,32.8424687,-116.9898744,walmart,4,2,3,4,"Santee, CA",California
3400 Floral Ave,Selma,CA,93662,36.5778427,-119.634859,walmart,4,2,3,4,"Selma, CA",California
1101 Sanguinetti Road,Sonora,CA,95370,37.97168315,-120.365586395533,walmart,4,2,3,4,"Sonora, CA",California
4651 Firestone Blvd,South Gate,CA,90280,33.9544081,-118.1877155,walmart,4,2,3,4,"South Gate, CA",California
12840 Beach Blvd,Stanton,CA,90680,33.7749668,-117.9911038,walmart,4,2,3,4,"Stanton, CA",California
25450 The Old Rd,Stevenson Ranch,CA,91381,34.38338265,-118.56924372326162,walmart,4,2,3,4,"Stevenson Ranch, CA",California
350 Walters Rd,Suisun City,CA,94585,38.2424795,-121.9896805,walmart,4,2,3,4,"Suisun City, CA",California
2900 Main St,Susanville,CA,96130,40.4088967,-120.637262,walmart,4,2,3,4,"Susanville, CA",California
400 Tucker Rd,Tehachapi,CA,93561,35.12884345,-118.46588090786712,walmart,4,2,3,4,"Tehachapi, CA",California
32225 Temecula Pkwy,Temecula,CA,92592,33.4806472,-117.0943931,walmart,4,2,3,4,"Temecula, CA",California
512 N Ventu Park Rd,Thousand Oaks,CA,91320,34.18630585,-118.90908428864527,walmart,4,2,3,4,"Thousand Oaks, CA",California
3010 W Grant Line Rd,Tracy,CA,95304,37.7515535,-121.47204191082396,walmart,4,2,3,4,"Tracy, CA",California
1110 E Prosperity Ave,Tulare,CA,93274,36.228575000000006,-119.32894106890316,walmart,4,2,3,4,"Tulare, CA",California
1155 Airport Park Blvd,Ukiah,CA,95482,39.13361565,-123.19698166872068,walmart,4,2,3,4,"Ukiah, CA",California
30600 Dyer St,Union City,CA,94587,37.588528,-122.0707608,walmart,4,2,3,4,"Union City, CA",California
501 Sereno Dr,Vallejo,CA,94589,38.1267708,-122.2545112,walmart,4,2,3,4,"Vallejo, CA",California
1739 S Victoria Ave,Ventura,CA,93003,34.2584522,-119.2126793,walmart,4,2,3,4,"Ventura, CA",California
1800 University Dr,Vista,CA,92083,33.1722255,-117.2165682,walmart,4,2,3,4,"Vista, CA",California
401 N Central Ave,Wasco,CA,93280,35.586099,-119.358221,walmart,4,2,3,4,"Wasco, CA",California
6433 Fallbrook Ave,West Hills,CA,91307,34.1881762,-118.62528,walmart,4,2,3,4,"West Hills, CA",California
755 Riverpoint Ct,West Sacramento,CA,95605,38.5873026,-121.5500861194816,walmart,4,2,3,4,"West Sacramento, CA",California
13331 Beach Blvd,Westminster,CA,92683,33.76767095,-117.9934972482768,walmart,4,2,3,4,"Westminster, CA",California
470 N Airport Rd,Willows,CA,95988,39.523051,-122.216277,walmart,4,2,3,4,"Willows, CA",California
6650 Hembree Ln,Windsor,CA,95492,38.5291875,-122.7897537,walmart,4,2,3,4,"Windsor, CA",California
1906 Fort Jones Rd,Yreka,CA,96097,41.6989213,-122.6447785,walmart,4,2,3,4,"Yreka, CA",California
1150 Harter Rd,Yuba City,CA,95993,39.1447457,-121.65395335990156,walmart,4,2,3,4,"Yuba City, CA",California
58501 29 Palms Hwy,Yucca Valley,CA,92284,34.13224675,-116.38431777360012,walmart,4,2,3,4,"Yucca Valley, CA",California
3333 Clark St,Alamosa,CO,81101,37.4824452,-105.9051993,walmart,4,2,3,4,"Alamosa, CO",Colorado
9400 Ralston Road,Arvada,CO,80002,39.8000979,-105.1026999,walmart,4,2,3,4,"Arvada, CO",Colorado
171 Yoder Ave,Avon,CO,81620,39.62801675,-106.5003198041234,walmart,4,2,3,4,"Avon, CO",Colorado
133 Sam Walton Lane,Castle Rock,CO,80104,39.40614055,-104.86082165583002,walmart,4,2,3,4,"Castle Rock, CO",Colorado
5990 Dahlia St,Commerce City,CO,80022,39.8045959,-104.92808290715944,walmart,4,2,3,4,"Commerce City, CO",Colorado
1835 E Main St,Cortez,CO,81321,37.3457585,-108.5611943,walmart,4,2,3,4,"Cortez, CO",Colorado
2000 W Victory Way,Craig,CO,81625,40.5113819,-107.5688208,walmart,4,2,3,4,"Craig, CO",Colorado
37 Stafford Ln,Delta,CO,81416,38.74929405,-108.0540868398227,walmart,4,2,3,4,"Delta, CO",Colorado
1155 S Camino Del Rio,Durango,CO,81303,37.2292447,-107.8656164,walmart,4,2,3,4,"Durango, CO",Colorado
2100 Legacy Cir,Elizabeth,CO,80107,39.3602753,-104.6241244,walmart,4,2,3,4,"Elizabeth, CO",Colorado
601 Englewood Pkwy,Englewood,CO,80110,39.6561303,-104.99475963887971,walmart,4,2,3,4,"Englewood, CO",Colorado
952 Swede Gulch Rd,Evergreen,CO,80439,39.7010498,-105.3263917,walmart,4,2,3,4,"Evergreen, CO",Colorado
11550 Meridian Market Vw,Falcon,CO,80831,38.9395672,-104.613683,walmart,4,2,3,4,"Falcon, CO",Colorado
1300 Barlow Rd,Fort Morgan,CO,80701,40.260852150000005,-103.76953687888916,walmart,4,2,3,4,"Fort Morgan, CO",Colorado
840 Summit Blvd,Frisco,CO,80443,39.5869343,-106.096286056292,walmart,4,2,3,4,"Frisco, CO",Colorado
3010 Blake Ave,Glenwood Springs,CO,81601,39.5219513,-107.31983456309794,walmart,4,2,3,4,"Glenwood Springs, CO",Colorado
